id,observed_on,user_id,place_guess,latitude,longitude,positional_accuracy,scientific_name_sub,common_name,taxon_id,taxon_order_name,taxon_family_name,taxon_genus_name,taxon_subspecies_name,scientific_name
194294846,2023-11-13,7567283,"ארץ האש, Ushuaia, מחוז ארץ האש, אנטרטיקה ואיי האוקינוס הדרומי, AR",-54.8062533333,-68.298905,6.0,Larus dominicanus,Gaviota cocinera,4388,Charadriiformes,Laridae,Larus,,Larus dominicanus
194426439,2023-12-20,1876268,"Ushuaia, Tierra del Fuego, Argentina",-54.7934493115,-68.2348642498,7.0,Falco sparverius,Halconcito colorado,4665,Falconiformes,Falconidae,Falco,,Falco sparverius
194506143,2023-11-15,3563772,"Ushuaia Department, Tierra del Fuego Province, Argentina",-54.6339785174,-67.7581415462,132.0,Turdus falcklandii,Zorzal patagónico,12751,Passeriformes,Turdidae,Turdus,,Turdus falcklandii
194716320,2019-12-10,1818437,"Département d'Ushuaïa, Terre de Feu, Argentine",-54.8553472167,-68.5299388833,16.0,Daptrius chimango,Chimango,1432781,Falconiformes,Falconidae,Daptrius,,Daptrius chimango
194716338,2019-12-10,1818437,"Département d'Ushuaïa, Terre de Feu, Argentine",-54.8552666667,-68.576325,8.0,Nycticorax nycticorax,Garza bruja,4981,Pelecaniformes,Ardeidae,Nycticorax,,Nycticorax nycticorax
194716339,2019-12-10,1818437,"Tierra del Fuego National Park, AR-TF-US, AR-TF, AR",-54.8563783146,-68.5719849408,15.0,Lophonetta specularioides,Pato Crestón,72994,Anseriformes,Anatidae,Lophonetta,,Lophonetta specularioides
194815089,2023-12-24,7583766,"Tierra del Fuego National Park, AR-TF-US, AR-TF, AR",-54.8307338683,-68.5642170534,4.0,Daptrius chimango,Chimango,1432781,Falconiformes,Falconidae,Daptrius,,Daptrius chimango
194898775,2014-01-08,7593463,"Ushuaia Department, Tierra del Fuego Province, Argentina",-54.8036930975,-68.2864716078,100.0,Vanellus chilensis,Tero,4867,Charadriiformes,Charadriidae,Vanellus,,Vanellus chilensis
194937349,2023-12-26,1657164,"Isla Grande de Tierra del Fuego, Ushuaia, Tierra del Fuego, AR",-54.7889897087,-68.2272631876,295.0,Anas flavirostris,Pato Barcino,6947,Anseriformes,Anatidae,Anas,,Anas flavirostris
195072520,2019-03-11,6480114,"Reserva Natural Urbana Bahia Encerrada, Ushuaia, Provinz Tierra del Fuego, Argentinien",-54.8156342042,-68.3186929862,50.0,Larus dominicanus,Gaviota cocinera,4388,Charadriiformes,Laridae,Larus,,Larus dominicanus
195072524,2019-03-11,6480114,"Reserva Natural Urbana Bahia Encerrada, Ushuaia, Provinz Tierra del Fuego, Argentinien",-54.8156688344,-68.3186970147,50.0,Tachyeres patachonicus,Quetro volador,7133,Anseriformes,Anatidae,Tachyeres,,Tachyeres patachonicus
195072527,2019-03-11,6480114,"Reserva Natural Urbana Bahia Encerrada, Ushuaia, Provinz Tierra del Fuego, Argentinien",-54.8169974727,-68.316403378,50.0,Spatula platalea,Pato cuchara,558435,Anseriformes,Anatidae,Spatula,,Spatula platalea
195072534,2019-03-12,6480114,"Tierra Del Fuego NP, Ushuaia",-54.8454841331,-68.5633563984,50.0,Lophonetta specularioides,Pato Crestón,72994,Anseriformes,Anatidae,Lophonetta,,Lophonetta specularioides
195072535,2019-03-12,6480114,"Tierra Del Fuego NP, Ushuaia",-54.8462818633,-68.564699442,50.0,Podiceps major,Macá grande,4229,Podicipediformes,Podicipedidae,Podiceps,,Podiceps major
195072538,2019-03-12,6480114,"Tierra Del Fuego NP, Ushuaia",-54.8466000478,-68.5669051951,25.0,Pyrope pyrope,Diucón,1289529,Passeriformes,Tyrannidae,Pyrope,,Pyrope pyrope
195072566,2019-03-13,6480114,"Bahía Haberton, Ushuaia Department, Provinz Tierra del Fuego, Argentinien",-54.8744280764,-67.3307543082,25.0,Zonibyx modestus,Chorlito pecho canela,1505867,Charadriiformes,Charadriidae,Zonibyx,,Zonibyx modestus
195076226,2023-12-28,3485472,"Caleta Aspirante, Ushuaia, Tierra del Fuego, AR",-54.8102383333,-68.2969966667,4.0,Larus dominicanus,Gaviota cocinera,4388,Charadriiformes,Laridae,Larus,,Larus dominicanus
195077453,2023-01-12,6768082,"Ushuaia, Terra do Fogo, Argentina",-54.811714698,-68.3180559141,31.0,Lophonetta specularioides,Pato Crestón,72994,Anseriformes,Anatidae,Lophonetta,,Lophonetta specularioides
195166000,2023-12-27,1876268,"Ushuaia, AR-TF, AR",-54.88008441,-67.27195703,4.0,Aptenodytes patagonicus,Pingüino rey,3821,Sphenisciformes,Spheniscidae,Aptenodytes,,Aptenodytes patagonicus
195194929,2023-12-29,1876268,"Ushuaia, Tierra del Fuego, Argentina",-54.78952922,-68.27069849,4.0,Zonotrichia capensis,Chingolo,9183,Passeriformes,Passerellidae,Zonotrichia,,Zonotrichia capensis
195306251,2023-12-25,285882,"Tierra del Fuego, Tierra del Fuego, AR",-54.855705,-68.5734033333,4.0,Turdus falcklandii,Zorzal patagónico,12751,Passeriformes,Turdidae,Turdus,,Turdus falcklandii
195306325,2023-12-26,285882,"Tierra del Fuego, Tierra del Fuego, AR",-54.6925666667,-68.1287388333,4.0,Phrygilus patagonicus,Comesebo patagónico,10089,Passeriformes,Thraupidae,Phrygilus,,Phrygilus patagonicus
195331210,2023-10-24,1150322,"Tierra del Fuego, Tierra del Fuego, AR",-54.85577,-68.5741283333,6.0,Turdus falcklandii,Zorzal patagónico,12751,Passeriformes,Turdidae,Turdus,,Turdus falcklandii
195402416,2023-12-31,1876268,"Ushuaia, AR-TF, AR",-54.77466933,-68.20292619,6.0,Turdus falcklandii,Zorzal patagónico,12751,Passeriformes,Turdidae,Turdus,,Turdus falcklandii
195483855,2024-01-01,6787095,"Tolhuin, Tierra del Fuego, Argentina",-54.5108867327,-67.1929896623,2268.0,Turdus falcklandii,Zorzal patagónico,12751,Passeriformes,Turdidae,Turdus,,Turdus falcklandii
195485260,2023-12-31,1876268,"Ushuaia, Tierra del Fuego, Argentina",-54.79908689,-68.36953043,6.0,Phrygilus patagonicus,Comesebo patagónico,10089,Passeriformes,Thraupidae,Phrygilus,,Phrygilus patagonicus
195487131,2024-01-01,1876268,"Ushuaia, AR-TF, AR",-54.80150311,-68.32016777,14.0,Passer domesticus,Gorrión Doméstico,13858,Passeriformes,Passeridae,Passer,,Passer domesticus
195615227,2023-12-28,1446400,"Bahía Ushuaia, Tierra del Fuego, AR",-54.8080583333,-68.2960883333,12.0,Larus dominicanus,Gaviota cocinera,4388,Charadriiformes,Laridae,Larus,,Larus dominicanus
195685714,2024-01-03,1876268,"Ushuaia, AR-TF, AR",-54.69222482,-68.12886736,4.0,Daptrius chimango,Chimango,1432781,Falconiformes,Falconidae,Daptrius,,Daptrius chimango
195685729,2024-01-03,1876268,"Ushuaia, AR-TF, AR",-54.6922549895,-68.1290879846,4.0,Turdus falcklandii,Zorzal patagónico,12751,Passeriformes,Turdidae,Turdus,,Turdus falcklandii
195718691,2023-12-05,2759962,"Ushuaia, Tierra del Fuego Province, Argentina",-54.8076143763,-68.3027276385,31.0,Vanellus chilensis,Tero,4867,Charadriiformes,Charadriidae,Vanellus,,Vanellus chilensis
195792640,2024-01-04,499293,"Tierra del Fuego, Tierra del Fuego, AR",-54.8589333333,-68.5628583333,3.0,Phrygilus patagonicus,Comesebo patagónico,10089,Passeriformes,Thraupidae,Phrygilus,,Phrygilus patagonicus
195864120,2023-12-11,2835761,"Tierra del Fuego, Tierra del Fuego, AR",-54.8517,-68.5812,4.0,Daptrius chimango,Chimango,1432781,Falconiformes,Falconidae,Daptrius,,Daptrius chimango
195922303,2024-01-05,4444997,"Ushuaia, Tierra del Fuego, Argentina",-54.8765922365,-67.3235942294,31.0,Lophonetta specularioides,Pato Crestón,72994,Anseriformes,Anatidae,Lophonetta,,Lophonetta specularioides
195922304,2024-01-05,4444997,"Ushuaia, Tierra del Fuego, Argentina",-54.8765922365,-67.3235942294,31.0,Sterna hirundinacea,Gaviotín sudamericano,4454,Charadriiformes,Laridae,Sterna,,Sterna hirundinacea
195922330,2024-01-05,4444997,"Ushuaia, Tierra del Fuego, Argentina",-54.8088117608,-67.2982562375,244.0,Leucocarbo atriceps,Cormorán imperial,1289591,Suliformes,Phalacrocoracidae,Leucocarbo,,Leucocarbo atriceps
195974499,2024-01-06,1876268,"Ushuaia, AR-TF, AR",-54.84168473,-68.4095241,3.0,Aphrastura spinicauda,Rayadito,11766,Passeriformes,Furnariidae,Aphrastura,,Aphrastura spinicauda
195975511,2024-01-06,1876268,"Ushuaia, AR-TF, AR",-54.85080645,-68.39986215,4.0,Aphrastura spinicauda,Rayadito,11766,Passeriformes,Furnariidae,Aphrastura,,Aphrastura spinicauda
195985817,2024-01-06,5282735,"Tolhuin, Tierra del Fuego, Argentina",-54.5518333978,-67.2270348275,61.0,Podiceps major,Macá grande,4229,Podicipediformes,Podicipedidae,Podiceps,,Podiceps major
195985819,2024-01-06,5282735,"Tolhuin, Tierra del Fuego, Argentina",-54.5547360733,-67.2292791517,4.0,Troglodytes musculus,Ratona,1578442,Passeriformes,Troglodytidae,Troglodytes,,Troglodytes musculus
195986342,2024-01-06,5282735,"Tolhuin, Tierra del Fuego, Argentina",-54.5548346068,-67.2319049813,15.0,Tachyeres patachonicus,Quetro volador,7133,Anseriformes,Anatidae,Tachyeres,,Tachyeres patachonicus
196071907,2023-12-04,182103,"Tierra del Fuego, Tierra del Fuego, AR",-54.8375366667,-68.5619716667,2.0,Daptrius chimango,Chimango,1432781,Falconiformes,Falconidae,Daptrius,,Daptrius chimango
196080129,2024-01-07,3485472,"Tierra del Fuego, Ushuaia, Tierra del Fuego, AR",-54.8115466667,-68.3155133333,4.0,Nycticorax nycticorax,Garza bruja,4981,Pelecaniformes,Ardeidae,Nycticorax,,Nycticorax nycticorax
196080490,2024-01-07,3485472,"Tierra del Fuego, Tierra del Fuego, AR",-54.81082,-68.31468,4.0,Tachyeres patachonicus,Quetro volador,7133,Anseriformes,Anatidae,Tachyeres,,Tachyeres patachonicus
196084141,2024-01-07,5282735,"Tolhuin, Tierra del Fuego, Argentina",-54.5163861525,-67.2452081258,31.0,Chroicocephalus maculipennis,Gaviota capucho café,144504,Charadriiformes,Laridae,Chroicocephalus,,Chroicocephalus maculipennis
196085245,2024-01-07,5282735,"Tolhuin, Tierra del Fuego, Argentina",-54.5162833978,-67.2442405416,61.0,Spatula platalea,Pato cuchara,558435,Anseriformes,Anatidae,Spatula,,Spatula platalea
196085860,2024-01-07,5282735,"Tolhuin, Tierra del Fuego, Argentina",-54.5229880422,-67.2735958673,4.0,Zonotrichia capensis,Chingolo,9183,Passeriformes,Passerellidae,Zonotrichia,,Zonotrichia capensis
196085865,2024-01-07,5282735,"Tolhuin, Tierra del Fuego, Argentina",-54.5188023261,-67.2798643731,31.0,Troglodytes musculus,Ratona,1578442,Passeriformes,Troglodytidae,Troglodytes,,Troglodytes musculus
196087087,2024-01-07,5282735,"Tolhuin, Tierra del Fuego, Argentina",-54.5204155511,-67.2350398631,31.0,Coscoroba coscoroba,Coscoroba,7166,Anseriformes,Anatidae,Coscoroba,,Coscoroba coscoroba
196107884,2024-01-07,2552401,"Tierra del Fuego, Ushuaia, Tierra del Fuego, AR",-54.7647366667,-68.29992,4.0,Daptrius chimango,Chimango,1432781,Falconiformes,Falconidae,Daptrius,,Daptrius chimango
196126005,2024-01-08,5144663,"Ushuaia, Tierra del Fuego, Argentina",-54.80071513,-68.31113286,8.0,Nycticorax nycticorax,Garza bruja,4981,Pelecaniformes,Ardeidae,Nycticorax,,Nycticorax nycticorax
196150283,2023-12-17,79395,"Tierra del Fuego, Ushuaia, Tierra del Fuego, AR",-54.7908484807,-68.2225756656,2.0,Geranoaetus melanoleucus,Águila mora,5422,Accipitriformes,Accipitridae,Geranoaetus,,Geranoaetus melanoleucus
196156603,2024-01-08,5450840,"Tierra del Fuego, Ushuaia, Tierra del Fuego, AR",-54.8037833333,-68.3564916667,30.0,Caracara plancus plancus,Carancho,1290156,Falconiformes,Falconidae,Caracara,Caracara plancus plancus,Caracara plancus
196214162,2024-01-08,2157675,"Ushuaia, AR-TF, AR",-54.8114890047,-68.3171890467,122.0,Nycticorax nycticorax,Garza bruja,4981,Pelecaniformes,Ardeidae,Nycticorax,,Nycticorax nycticorax
196214163,2024-01-08,2157675,"Ushuaia, Tierra del Fuego Province, Argentina",-54.8164136227,-68.3186925068,31.0,Spatula platalea,Pato cuchara,558435,Anseriformes,Anatidae,Spatula,,Spatula platalea
196214164,2024-01-08,2157675,"Ushuaia, Tierra del Fuego Province, Argentina",-54.8149862896,-68.3185552767,31.0,Gallinago magellanica,Becasina Patagónica,1286949,Charadriiformes,Scolopacidae,Gallinago,,Gallinago magellanica
196214166,2024-01-08,2157675,"Ushuaia, Tierra del Fuego Province, Argentina",-54.8169153793,-68.3183150678,15.0,Chroicocephalus maculipennis,Gaviota capucho café,144504,Charadriiformes,Laridae,Chroicocephalus,,Chroicocephalus maculipennis
196233341,2024-01-08,5282735,"Tolhuin, Tierra del Fuego, Argentina",-54.559235044,-67.2327767227,8.0,Leistes loyca,Loica,793313,Passeriformes,Icteridae,Leistes,,Leistes loyca
196234393,2024-01-06,5282735,"Tolhuin, Tierra del Fuego, Argentina",-54.5471931655,-67.2238146111,15.0,Calidris bairdii,Playerito unicolor,3851,Charadriiformes,Scolopacidae,Calidris,,Calidris bairdii
196235602,2024-01-06,5282735,"Tolhuin, Tierra del Fuego, Argentina",-54.5392174261,-67.2262694875,15.0,Lessonia rufa,Sobrepuesto austral,17310,Passeriformes,Tyrannidae,Lessonia,,Lessonia rufa
196235603,2024-01-06,5282735,"Tolhuin, Tierra del Fuego, Argentina",-54.5446208474,-67.2226280767,8.0,Larus dominicanus,Gaviota cocinera,4388,Charadriiformes,Laridae,Larus,,Larus dominicanus
196235605,2024-01-06,5282735,"Tolhuin, Tierra del Fuego, Argentina",-54.5386895783,-67.2258403884,8.0,Anas georgica,Pato maicero,6988,Anseriformes,Anatidae,Anas,,Anas georgica
196235606,2024-01-06,5282735,"Tolhuin, Tierra del Fuego, Argentina",-54.5448119174,-67.2234204932,4.0,Anthus correndera,Cachirla goteada,13725,Passeriformes,Motacillidae,Anthus,,Anthus correndera
196242694,2023-12-30,827099,"Ushuaia, Argentina",-54.8577125224,-68.3305254758,783.0,Larus dominicanus,Gaviota cocinera,4388,Charadriiformes,Laridae,Larus,,Larus dominicanus
196291538,2024-01-08,1887221,"Isla Grande de Tierra del Fuego, Tierra del Fuego, AR",-54.8322327577,-68.565139137,74.0,Anas georgica,Pato maicero,6988,Anseriformes,Anatidae,Anas,,Anas georgica
196291801,2024-01-08,1887221,"Isla Grande de Tierra del Fuego, Tierra del Fuego, AR",-54.8551738782,-68.5782185018,84.0,Phrygilus patagonicus,Comesebo patagónico,10089,Passeriformes,Thraupidae,Phrygilus,,Phrygilus patagonicus
196301609,2024-01-10,1876268,"Ushuaia, Tierra del Fuego, Argentina",-54.8089727,-68.30790618,11.0,Nycticorax nycticorax,Garza bruja,4981,Pelecaniformes,Ardeidae,Nycticorax,,Nycticorax nycticorax
196375621,2023-12-12,4513062,Ea. La Catalana,-54.1713526793,-67.2773640597,393.0,Limosa haemastica,Becasa de mar,3950,Charadriiformes,Scolopacidae,Limosa,,Limosa haemastica
196375624,2023-12-12,4513062,Ea. La Catalana,-54.1713526793,-67.2773640597,393.0,Tringa flavipes,Pitotoy chico,3893,Charadriiformes,Scolopacidae,Tringa,,Tringa flavipes
196375629,2023-12-18,4513062,Ea. La Catalana,-54.1713526793,-67.2773640597,393.0,Podiceps major,Macá grande,4229,Podicipediformes,Podicipedidae,Podiceps,,Podiceps major
196375630,2023-12-13,4513062,Ea. La Catalana,-54.1713526793,-67.2773640597,393.0,Larus dominicanus,Gaviota cocinera,4388,Charadriiformes,Laridae,Larus,,Larus dominicanus
196375631,2023-12-16,4513062,Playa de Río Grande.,-53.7636027086,-67.7003382165,244.0,Limosa haemastica,Becasa de mar,3950,Charadriiformes,Scolopacidae,Limosa,,Limosa haemastica
196375637,2023-12-16,4513062,Río GRande,-53.7515248685,-67.7025711555,977.0,Phalaropus tricolor,Falaropo común,144497,Charadriiformes,Scolopacidae,Phalaropus,,Phalaropus tricolor
196375638,2023-12-16,4513062,Playa de Río Grande.,-53.7515248685,-67.7025711555,977.0,Calidris fuscicollis,Playerito rabadilla blanca,3866,Charadriiformes,Scolopacidae,Calidris,,Calidris fuscicollis
196375639,2023-12-28,4513062,Auricosta,-54.0543638849,-67.2896087723,488.0,Cinclodes patagonicus,Remolinera araucana,11379,Passeriformes,Furnariidae,Cinclodes,,Cinclodes patagonicus
196375643,2023-12-28,4513062,Cabo Auricosta,-54.0511765584,-67.2944266539,1953.0,Anarhynchus falklandicus,Chorlito doble collar,1505666,Charadriiformes,Charadriidae,Anarhynchus,,Anarhynchus falklandicus
196375646,2023-12-28,4513062,"Río Grande Department, Tierra del Fuego Province, Argentina",-54.0189157413,-67.3349387389,1953.0,Calidris fuscicollis,Playerito rabadilla blanca,3866,Charadriiformes,Scolopacidae,Calidris,,Calidris fuscicollis
196375653,2024-01-06,4513062,Cañadón Alfa,-52.713475877,-68.5856961878,579.0,Upucerthia dumetaria,Bandurrita esteparia,11484,Passeriformes,Furnariidae,Upucerthia,,Upucerthia dumetaria
196375654,2024-01-06,4513062,Cañadón Alfa,-52.713475877,-68.5856961878,579.0,Phrygilus gayi,Comesebo andino,10087,Passeriformes,Thraupidae,Phrygilus,,Phrygilus gayi
196375660,2024-01-06,4513062,Cañadón Alfa,-52.713475877,-68.5856961878,579.0,Asthenes anthoides,Espartillero austral,11310,Passeriformes,Furnariidae,Asthenes,,Asthenes anthoides
196375661,2024-01-07,4513062,Desembocadura Río San Martín,-53.2542078338,-68.5437796032,270.0,Upucerthia dumetaria,Bandurrita esteparia,11484,Passeriformes,Furnariidae,Upucerthia,,Upucerthia dumetaria
196375662,2024-01-07,4513062,Desembocadura Río San Martín,-53.2542078338,-68.5437796032,270.0,Tyrannus melancholicus,Suirirí real,16787,Passeriformes,Tyrannidae,Tyrannus,,Tyrannus melancholicus
196382427,2024-01-11,1876268,"Ushuaia, Tierra del Fuego, Argentina",-54.7971681423,-68.2302122936,4.0,Cathartes aura,Jote cabeza colorada,4756,Cathartiformes,Cathartidae,Cathartes,,Cathartes aura
196469775,2024-01-12,5460564,"Tierra del Fuego, Tierra del Fuego, AR",-54.8238253959,-68.4656464327,204.0,Caracara plancus plancus,Carancho,1290156,Falconiformes,Falconidae,Caracara,Caracara plancus plancus,Caracara plancus
196469854,2024-01-12,5460564,"Tierra del Fuego, Tierra del Fuego, AR",-54.8468657283,-68.4806959937,43.0,Daptrius chimango,Chimango,1432781,Falconiformes,Falconidae,Daptrius,,Daptrius chimango
196471098,2024-01-12,5460564,"Tierra del Fuego, Ushuaia, Tierra del Fuego, AR",-54.7952504846,-68.3821149729,189.0,Melanodera xanthogramma,Yal andino,10122,Passeriformes,Thraupidae,Melanodera,,Melanodera xanthogramma
196535758,2024-01-13,1876268,"Aeropuerto Internacional de Ushuaia, V9401 Ushuaia, Tierra del Fuego, Argentina",-54.83154102,-68.31167014,3.0,Larus dominicanus,Gaviota cocinera,4388,Charadriiformes,Laridae,Larus,,Larus dominicanus
196535784,2024-01-13,1876268,"Aeropuerto Internacional de Ushuaia, V9401 Ushuaia, Tierra del Fuego, Argentina",-54.83173969,-68.31072905,6.0,Lessonia rufa,Sobrepuesto austral,17310,Passeriformes,Tyrannidae,Lessonia,,Lessonia rufa
196535788,2024-01-13,1876268,"Área Aeroportuaria, Unnamed Road, Tierra del Fuego, Argentina",-54.83175922,-68.31066855,6.0,Anas flavirostris,Pato Barcino,6947,Anseriformes,Anatidae,Anas,,Anas flavirostris
196538245,2024-01-12,990345,"Isla Entre Ríos, Tierra del Fuego, AR",-54.84375,-68.577355,4.0,Phrygilus patagonicus,Comesebo patagónico,10089,Passeriformes,Thraupidae,Phrygilus,,Phrygilus patagonicus
196538426,2024-01-12,990345,"Isla Entre Ríos, Tierra del Fuego, AR",-54.8456283333,-68.5795366667,4.0,Caracara plancus plancus,Carancho,1290156,Falconiformes,Falconidae,Caracara,Caracara plancus plancus,Caracara plancus
196538770,2024-01-11,990345,"Isla Entre Ríos, Tierra del Fuego, AR",-54.8439166667,-68.5732716667,12.0,Daptrius chimango,Chimango,1432781,Falconiformes,Falconidae,Daptrius,,Daptrius chimango
196562794,2015-01-01,1028783,"Ushuaia, Tierra del Fuego, Argentina",-54.8006981904,-68.3611734101,488.0,Leistes loyca,Loica,793313,Passeriformes,Icteridae,Leistes,,Leistes loyca
196562795,2015-02-14,1028783,"Ushuaia, Tierra del Fuego, Argentina",-54.8034226758,-68.3544735059,244.0,Caracara plancus plancus,Carancho,1290156,Falconiformes,Falconidae,Caracara,Caracara plancus plancus,Caracara plancus
196568207,2024-01-13,1876268,"Ushuaia, Tierra del Fuego, Argentina",-54.80993718,-68.31209919,7.0,Chroicocephalus maculipennis,Gaviota capucho café,144504,Charadriiformes,Laridae,Chroicocephalus,,Chroicocephalus maculipennis
196568259,2024-01-13,1876268,"Ushuaia, Tierra del Fuego, Argentina",-54.80988057,-68.31209866,4.0,Lophonetta specularioides,Pato Crestón,72994,Anseriformes,Anatidae,Lophonetta,,Lophonetta specularioides
196568268,2024-01-13,1876268,"Ushuaia, Tierra del Fuego, Argentina",-54.8092854,-68.3087969,9.0,Sterna hirundinacea,Gaviotín sudamericano,4454,Charadriiformes,Laridae,Sterna,,Sterna hirundinacea
